summonerId,summonerName,leaguePoints,rank,wins,losses,veteran,inactive,freshBlood,hotStreak
,,,,,,,,,
jIZDOlw3yED_FV3NKRvpda-wNYDP4s5iSbqAj1K9sbqgu94x,TurtleShock v2,127,I,217,196,TRUE,FALSE,FALSE,TRUE
,,,,,,,,,
uXpH9a8c5nYC-vH3fq9m9MuuQGwrPfKv58JZKbZBUd28xhWk,attempt nr 69,48,I,202,151,FALSE,FALSE,TRUE,FALSE
,,,,,,,,,
i4PMwX7r8NFx0iXB5QF_yhu0uubA7FRiNN0Ll5lNC3TjBcs,DWN Prad,16,I,84,94,FALSE,FALSE,TRUE,FALSE
,,,,,,,,,
t66yMarn7WzkNRIVxqIt7Xbk_Rc-GbjApdLB_76GU5Sm6Y0,Obstinatus,270,I,180,167,FALSE,FALSE,TRUE,TRUE
,,,,,,,,,
ewm5fYQNw_PN5AR3ehLtNJVv7NMLChqHzGBWYBD6mQBqPU8,F226,17,I,161,120,FALSE,FALSE,TRUE,FALSE
,,,,,,,,,
SNhRIfTYq3499E_HeRhaI7UqWlwCtAOfr0jad0hK5BvZ5u0,Sïgma,70,I,71,54,FALSE,FALSE,FALSE,FALSE
,,,,,,,,,
6rgsdFyttlqR-UwOijaCBbRCZ9uWDPI-DtLqxYKZrxxhNMM,Miao Sen GuO,26,I,71,43,FALSE,FALSE,FALSE,FALSE
,,,,,,,,,
ZxOHC7Ol2T3YCTDyxfqxJgxnIRAZji8KhhY_a2s5qiln7c_d,svns,105,I,124,103,FALSE,FALSE,TRUE,TRUE
,,,,,,,,,
EsKxrK6gRDG45RsDWYMd5JBkOsEzwIxvbaamA6yeMbtjcKo,Taxer,201,I,76,62,FALSE,FALSE,FALSE,FALSE
,,,,,,,,,
GMvOOCcQLrfqKrLJcrjc8M6n4IecKUfQBcTWDDInG8Fgbibr,Pingouin V2,170,I,163,139,FALSE,FALSE,FALSE,TRUE
,,,,,,,,,
n5SZzigWPPBhLNEPbNH-VflT6VY4oLytNk0VdhC8xRxNxyAAWklmHI1bhg,joona10,64,I,78,54,FALSE,FALSE,FALSE,FALSE
,,,,,,,,,
JJGLLnNAbcqOqnmMqp0qNzzuj-REQg6ZoV9yF9ySzM9DKBk,Tissue3,0,I,164,134,FALSE,FALSE,TRUE,FALSE
,,,,,,,,,
y2oXbtNom2QDhAsccl5EdeokzcFrvmD12yf7O-JYgUgeJ-M,PAPI JUANCH0,18,I,76,74,FALSE,FALSE,FALSE,FALSE
,,,,,,,,,
60E3CtFVnIhtW93P1rVFykk4kCjJZ0VsPDMIqws0YHZcW5Q,Nyoibó,200,I,80,71,FALSE,FALSE,FALSE,FALSE
,,,,,,,,,
B0QJfUAQGgigtyHoQIG2AIwxdP8JvQ8I4ttL8cEW0BHX0jlG-2AWj_HP7g,Spieluhr,89,I,54,25,FALSE,FALSE,TRUE,TRUE
,,,,,,,,,
G6CDfZBpf_-j9vXo0LuAX3zs_MhmrlerEVCB1nyjbx0NNYg,Raykuk,0,I,73,67,FALSE,FALSE,TRUE,FALSE
,,,,,,,,,
VdWu2gRG0d5EILeh6DZonZEl1f0y1bEikxoE1qkS_ZK2Ip8,Don Schaper,15,I,185,151,FALSE,FALSE,TRUE,TRUE
,,,,,,,,,
35Bb2EuIlgJxbeUzYTnH5dBKg9KJ3FORR-hEQaF9mv-aEMA,Nerawwww,204,I,120,107,FALSE,FALSE,FALSE,TRUE
,,,,,,,,,
GsLPYfEn1B16IozAs3ojrHgfSsL75oa3vov51T5I-722nP7V,TT RTX,17,I,140,115,TRUE,FALSE,FALSE,FALSE
,,,,,,,,,
T_Ene4WebCyeLx3alICpDxQWXi2mIAw-Fc-K8EuRXcP-wLdB,butsmokes,139,I,63,56,FALSE,FALSE,FALSE,FALSE
,,,,,,,,,
G8Don8UO8Hrafn0O575S0Y6SF5UdVb1uDg6daf8O2rmZJYg,mYi Nomi,1,I,263,266,FALSE,FALSE,TRUE,FALSE
,,,,,,,,,
xowOZCiD0tx6Xq9e9K1msUDOcnqceVLT8qjJEP7bGSAp8xY,Krabby,192,I,102,88,TRUE,FALSE,FALSE,FALSE
,,,,,,,,,
50pFeqmy2IUMtUV6VPLEQAfftvtF4p-RXC2JJgEtNYVnrrE,It all fades,0,I,138,127,FALSE,FALSE,TRUE,FALSE
,,,,,,,,,
dgl1ljsHITfZlPJhddWJzbebXL8u0mK1wI-Ol29tKrlBU04,DWG Rookie,124,I,34,25,FALSE,FALSE,FALSE,FALSE
,,,,,,,,,
sxM4Uq-qFQ559_AIcS3e3n8t-meAuaw5kBUnvowgeb_nSkUL,Return of RusheX,143,I,290,232,FALSE,FALSE,FALSE,FALSE
,,,,,,,,,
pQioDjwiDsuzjDH0_9idrFHj-rPl2A5VS5hHjvk6a9mp,Noobbasher,105,I,115,99,FALSE,FALSE,FALSE,FALSE
,,,,,,,,,
XasiEf60bFw5CLBUOczTGS2yFgY4ofQUZz0DZKGHwt6XnT_4,hihihi1029,0,I,169,153,FALSE,FALSE,FALSE,FALSE
,,,,,,,,,
ajy74B26rU2z0Nhvw1SPH04gptU020-1XAYCC1okLqTrEFU,GGeeroid,138,I,119,114,FALSE,FALSE,FALSE,TRUE
,,,,,,,,,
RaMNg4LBZ8q5kLmYA4W1VJ6v_sCbC0rlXywnlLVNAJge_r0,Houbel,81,I,173,162,TRUE,FALSE,FALSE,TRUE
,,,,,,,,,
tWitQAN-f3Ox9376Fhg82TB3QD_GiWAisEzj3UDX2OAw9HJIy2FwS_O1eQ,Atronz,122,I,53,25,FALSE,FALSE,FALSE,FALSE
,,,,,,,,,
e0BuLtX4fmz0L3eaSO4vV3xxUS7kq3MO1iHpFBgYZ0MPO8WV,Rillua Sama,0,I,43,39,FALSE,FALSE,TRUE,FALSE
,,,,,,,,,
wp1wSKC-qKiiaitp5a3ozP5gxb1csbou5WnFHnS4hAqRxq0,Cat vs All,38,I,149,116,FALSE,FALSE,FALSE,FALSE
,,,,,,,,,
Xq66DeMQu1nrWqF4MqkBgl_81gM-y9XcNCeuCJ4SUQYtXAos,Lee Min hyeοng,14,I,58,42,FALSE,FALSE,FALSE,FALSE
,,,,,,,,,
wezAJRp3emT8WlHj99N4z37jakpTW6Nr1hk84ywPMaAU3j5D,Orchidaceae,75,I,44,39,FALSE,FALSE,FALSE,FALSE
,,,,,,,,,
YSKppWk_Hwg0HRSLjr7FvHoRUSbIIYNwBElpxn-dwcjldaM,TurningBackTıme,255,I,183,173,FALSE,FALSE,FALSE,FALSE
,,,,,,,,,
HhJO-Q2k7e4_lFHAxMRzpGLPFtwUUDiWDrRT8ktj-OtuBJY,MADAME PIPI,6,I,106,91,FALSE,FALSE,FALSE,FALSE
,,,,,,,,,
5BkqHuWH_mEzv-8DdkGXVK9xMnRpebmFaBmKETx-M1Qd_eA,PáceMák1r,71,I,59,59,FALSE,FALSE,FALSE,FALSE
,,,,,,,,,
NXJR9XLVr2oOBZTHy2EYr3Y-hQOy1LjzDUUHlD261LUHlrF3,F I N l S H E R,25,I,66,36,FALSE,FALSE,FALSE,FALSE
,,,,,,,,,
xj8_RzfDak_BXB1hCVJBWoBf6SrDpqg1IurGnhwJnK_dJzg,MTLK Aisu,62,I,157,155,FALSE,FALSE,TRUE,TRUE
,,,,,,,,,
3JTdylZCzlp-upduBtaYvWNLgc36hZl-BCeu9ptkWpM5o1A,A41G Blank,1,I,93,84,FALSE,FALSE,FALSE,TRUE
,,,,,,,,,
HSb43E4yrJ2n5-EwofuKj3uEz3PlY-879VLzpHHiHreuWjiq8ZsBG1UemQ,brοken hearts,247,I,178,151,FALSE,FALSE,TRUE,FALSE
,,,,,,,,,
JhSdsolnqyc0oyHFxuw5_fdPNtlJd0vOWcwSXNeZGjlFHjE,No Mental Next,0,I,22,14,FALSE,FALSE,FALSE,FALSE
,,,,,,,,,
qNCo_8_fxB5CgjNuY52bM3_w9eLe6IGqCBD0P46trqa1GImM,IV Toraken,11,I,166,174,FALSE,FALSE,TRUE,FALSE
,,,,,,,,,
pAXRaL3hXctvYbVARH_s4wa1EBDDz6S6pLocSUVcnJrrRZlfnBExogdd6g,O3I,0,I,58,24,FALSE,FALSE,TRUE,FALSE
,,,,,,,,,
ZnfHPkp0RvxMIgLmj0qXDRqTpVGY7hB4iwH1dCTTmCpe4-Y,Ayu sai,34,I,109,112,FALSE,FALSE,FALSE,FALSE
,,,,,,,,,
FZp-UV39zltbv9ygz9LnNZ9cXJ-2PtOZlpvi4A7cAg7rP8to,Skοtkα,27,I,261,130,FALSE,FALSE,FALSE,FALSE
,,,,,,,,,
JkEjPwrnKt06LcXT9r8gjZkSWeCRPOcpBvJtKdNf7BsmJNg,Dãmo,28,I,51,33,FALSE,FALSE,FALSE,TRUE
,,,,,,,,,
n4L1Jo2f06DE3_7s7pdFf2GYMIPC0QzJ51GuZw6lbmQYxzo,SwL Marrouu,8,I,73,72,FALSE,FALSE,FALSE,FALSE
,,,,,,,,,
FV2up5LpWRO_JLiwjfhfRc1U6GT1ROnZ6ZyyT-OyjW3vdJcR,1stGodOfDeath,15,I,62,50,FALSE,FALSE,TRUE,FALSE
,,,,,,,,,
mz2H3_m_jOIitreLHFseDDJ31-JVVwzoJmNYTU2epkwa6Pmj,lxZio,32,I,158,155,FALSE,FALSE,TRUE,FALSE
,,,,,,,,,
1US-ly0C865qKp1zHxb1YrOHYAWtKGVQGIfBFNUn-_jp6dD0,Unbreakable Bond,276,I,517,474,FALSE,FALSE,TRUE,TRUE
,,,,,,,,,
urGVb72iaiTNjzTN6kP7GeHvRJ8vOpgegg-wCkCa3w6qH43R1vC3guLCKw,Desired Illusion,144,I,100,80,FALSE,FALSE,FALSE,FALSE
,,,,,,,,,
KOA_KNYoS37CgRiGyLOmEWEGwePxOO04i9Z_FZ4mGmZG9x3Y,BL Rebanto,1,I,96,75,FALSE,FALSE,FALSE,FALSE
,,,,,,,,,
ECOK-pI8bP11g5PTo8Uw5kPY3uNJ-sTpQJWJs1UKgtpzVE0,GÖD ALISTAR,180,I,92,80,FALSE,FALSE,FALSE,FALSE
,,,,,,,,,
lY42T_lhhj3seJgP-Z8R635UMoM6tvbXkcTiV560zY2gH0I,BAR12DY,1,I,92,94,FALSE,FALSE,TRUE,FALSE
,,,,,,,,,
aBXidoLyEe_wwRiZOBk2yrhGu0nfNxaGy0w-UStsHZnSIaj7,PROFESSOR OOPPI,110,I,263,258,FALSE,FALSE,FALSE,TRUE
,,,,,,,,,
TBfoB9agrrM2sj9Jm-Rqx80g4Al3PG0SMUy-fUjubqq9IKa6,turtel,202,I,147,141,FALSE,FALSE,FALSE,TRUE
,,,,,,,,,
MOgOKH3kbkC34cPdJDXea4tGxKjPSQhsEVF-75S5709Ab5M,Carnarius v2,1,I,161,155,FALSE,FALSE,TRUE,TRUE
,,,,,,,,,
zgK0UW8aoMheTJE87tMWWl3_A_Qrd10SjE30nUmZOuavFYKc,sNv Glitch,32,I,218,159,FALSE,FALSE,TRUE,FALSE
,,,,,,,,,
#NAME?,Its Lyst,13,I,56,42,FALSE,FALSE,FALSE,FALSE
,,,,,,,,,
NlghZVTGUvmVLqFmScZL7OnIV-jxV5nGuJC36ih0rMWLVNA,Ryofu,120,I,163,152,FALSE,FALSE,FALSE,FALSE
,,,,,,,,,
f4Fz6BOHvYOHf7JhR6NChOv258V-gXR9d2g1OO2UXck0aycF,akabane smurfer,242,I,81,69,FALSE,FALSE,TRUE,FALSE
,,,,,,,,,
WLsp2XvUmR9XAuxQEtjWiGLz8TVgRjEjmkeFOErmM64c2pH8,Kralzer,19,I,130,139,FALSE,FALSE,FALSE,FALSE
,,,,,,,,,
bm_GdF6iq3_2WPGzozn1nEJV6SOYf-gpd_nW3egaW8zYy96m,Skotka,1,I,79,66,FALSE,FALSE,TRUE,TRUE
,,,,,,,,,
RMsz3yHKmmgn65eswe8KQ5DRQWC_Nf5MOWa4mI9m7UpuP38,πMΞn,206,I,215,200,TRUE,FALSE,FALSE,FALSE
,,,,,,,,,
5zxuE5Z68Yno8oI-1EZPpBbM1dmj23DhFkE2F4ZyojOnpSg,Awâkên,165,I,62,50,FALSE,FALSE,FALSE,FALSE
,,,,,,,,,
Zk8y-ZclPQ5FXYgl8yzR-53LlYYs_gHCgtRTq5TKKZ19dqxX,Špek McSádlo,216,I,121,119,FALSE,FALSE,TRUE,FALSE
,,,,,,,,,
gWHXtvThgJYsh8vP1aetIwUbFkalF5YhIrhAmqyrFwQiZbGk,leon ali,78,I,153,149,FALSE,FALSE,FALSE,FALSE
,,,,,,,,,
JMeX7tktR0oMmDNM8gSWWF3krQTtRO0-yGwiCwtu5TC1xRY,my bad lol,36,I,48,40,FALSE,FALSE,TRUE,FALSE
,,,,,,,,,
rISNIYziT3Ntfl0klTDcMnDW7iETKlwoJPsUTPV3eiqljvz9,Nooo nouu Zzzzz,0,I,252,243,TRUE,FALSE,FALSE,FALSE
,,,,,,,,,
9jf8_t-KD0c6uabCl7S6gvCYjhw4fFjnJvxvn5d4U1wvxfDW,impervious8,105,I,292,270,TRUE,FALSE,FALSE,FALSE
,,,,,,,,,
MT5B0GciLXwABYBe8s2qwdqZRbWI_mb-mXR3VuM3_qe-cYg,CA Sencer,192,I,70,57,FALSE,FALSE,FALSE,FALSE
,,,,,,,,,
CvFfCG5_PlZZ0yIAAugxv3dEkl_eooR59lS7kEZzhKBrnME,CA Purple,70,I,140,124,FALSE,FALSE,FALSE,FALSE
,,,,,,,,,
ZZMtTcdWDnbdIqqgnuishgwBK0CKLHa4-BM57912ajqIzOqB,Unsainted 3,61,I,89,78,FALSE,FALSE,FALSE,FALSE
,,,,,,,,,
8MStHL3AnuBH34fiUAbU7xN1fEQ_6rQo88KIhnBjn9od1aAz,REΛLITY,156,I,51,38,FALSE,FALSE,FALSE,TRUE
,,,,,,,,,
laOPfHpk_2gyCWnhjmPqxFYxxQODxweWTjngaiqEH1sxro0,MAGICO  GONSALES,136,I,83,70,FALSE,FALSE,FALSE,FALSE
,,,,,,,,,
lF4nFX5UHj8AqlVlkJn0W3bk2Nw3BBuiPL6MW-uTL1Dc31M,AQ Berni,68,I,229,202,TRUE,FALSE,FALSE,FALSE
,,,,,,,,,
MxCG1FvqYbY61-5v87s93J1DoojIiHpyeZiH4_e2c2MQVs8,nai wong bao,40,I,192,183,FALSE,FALSE,TRUE,FALSE
,,,,,,,,,
CEpcyR1jiJFxcSrxrxMblIhkI9otz2UbCmvvf2KLGvTYJD4,Foxxeh esteban,80,I,318,267,TRUE,FALSE,FALSE,FALSE
,,,,,,,,,
uG4kWFGK6gBpBj65Csi69aO0iBvqtqz6OEumezMsgjr_q8uG,NKI de sidere,279,I,154,137,FALSE,FALSE,TRUE,FALSE
,,,,,,,,,
Bj5CULDmSZ_avfT17h4uPttJ1BGRXMDJfZb8snSQFxnr3VY,NorwegianBastard,0,I,64,71,FALSE,FALSE,TRUE,FALSE
,,,,,,,,,
QygkzvBZuqDQ7qRd3ElXBHe7eDP0lQmxTjWX2zz2nLgFIvA,DilI Doe,12,I,71,43,FALSE,FALSE,TRUE,TRUE
,,,,,,,,,
j2JW9DiTOvYyk5CB1bEoiEFYun-he09j4sLZaCokFVoJTBo,Tai tik žaidimas,16,I,108,110,FALSE,FALSE,TRUE,FALSE
,,,,,,,,,
I5cbJo3_BuyoT8zpWEva1cG9EJJwsJxwjjntuxnTqsGPf4Ff,His Hammer,1,I,74,76,FALSE,FALSE,TRUE,TRUE
,,,,,,,,,
6QO2yNUvkQQHIm7ETEG7F3a39_ZGwkyWPpwVyQFepfPqNZyz,Arêthis,187,I,68,38,FALSE,FALSE,FALSE,TRUE
,,,,,,,,,
qQbLJ7IgY0iXLGiuCSXPfa8-OqiE_c5c0Us-WIwYNoJNWOoJ,SuperHyena ,86,I,207,197,FALSE,FALSE,FALSE,FALSE
,,,,,,,,,
H2xdCx38CRInBlcrkCMUDoHKrasl3k6KN2YZJXwO0Tbp16Kl,UNBREAKABLEMΙND,1,I,25,19,FALSE,FALSE,TRUE,TRUE
,,,,,,,,,
RG8rT7SybZ90wJs1mJeR44nnZkwDwLsBU4Cd4pP-ThTanVKN,ErikTheodor,116,I,65,46,FALSE,FALSE,FALSE,TRUE
,,,,,,,,,
Wh7ZGnajmxechtTcPqIkT2rXwu4SrKn1bAXrELkiHCtBBm12fEz6EdX5Cg,EmotionalJungler,0,I,80,64,FALSE,FALSE,TRUE,FALSE
,,,,,,,,,
gfHxOSY-zECtkceQKx6P15RLGRo7arECX5rc1PMNUsuWd84,cerna,1,I,356,311,FALSE,FALSE,TRUE,TRUE
,,,,,,,,,
wDjBPuUTioSKLPgUqqDvh50BNGj_Ez1o58MEV9MCVhmHv68,dongr,63,I,173,149,FALSE,FALSE,TRUE,FALSE
,,,,,,,,,
c8ggJurGY73hkvg4oL3kQHZ4EQ1VnUE1AOuC7XW470P9I7uq,Tomˉˉ,1,I,95,92,FALSE,FALSE,TRUE,FALSE
,,,,,,,,,
vfDlqAXXPSP9ZVXw_hrP5DjNxrnU1aQbyPdGCjozJbIe3_-f,JacekMiłośćPL,268,I,126,115,FALSE,FALSE,TRUE,FALSE
,,,,,,,,,
86s6UFi64ilu34t-fo6fUES5Lh1CPWgZovBYHSyQ_5jiQMpR,Lady Counter,24,I,82,80,FALSE,FALSE,FALSE,FALSE
,,,,,,,,,
HPh_SwJ1lk7lCWwQz1YScAg1x5sj51SSD1ryFJodEYjnGd0D,xyzq,14,I,80,74,FALSE,FALSE,FALSE,FALSE
,,,,,,,,,
XU7tQzNx7IBqJr4T8tUe4qY_GUA_QJB-Dx6aTkq09N30s8aOQ8Rb09M2ew,pclsfqzp,14,I,46,41,FALSE,FALSE,TRUE,FALSE
,,,,,,,,,
NsuIfpcsapwPtZ4cD1AyWWR_5qyw5dpIR9LE_cDDwzm0fyUO,stefffe,1,I,104,76,FALSE,FALSE,TRUE,TRUE
,,,,,,,,,
HBdD173_81_PXWh9WjABeebkLZb2w_xmQPJOZenulPLcDvM,glQQmy,233,I,228,206,FALSE,FALSE,FALSE,FALSE
,,,,,,,,,
NSabt9EXUEcwJqzdw4VeoIjpQ3gIEhJTezh976o0pszAhpU7,DST Unmercy,48,I,175,123,FALSE,FALSE,FALSE,FALSE
,,,,,,,,,
IlcWR7kDVkf_oXCJsdHWmExZk-g2IyPcCNHyD0tgtM9EUy4D,rinnegan adc,1,I,100,80,FALSE,FALSE,TRUE,TRUE
,,,,,,,,,
KEyRPilTT_YebqxHqN-PzcvjUmOcHTcBcYG4prDXMb9uoxg,Saai tyfus spel,7,I,138,132,FALSE,FALSE,TRUE,FALSE
,,,,,,,,,
Hx6_jUJh8LnQ2c85jU_fwQQk6ZoTXZSl01C_4D22oGo2Be4,MAD Alexxx,23,I,32,37,FALSE,FALSE,TRUE,FALSE
,,,,,,,,,
rNikhegp_cL9pUgY6n1OHTyhSIGE8WRTjUKu6tUuu7S06QY,Dùsty,68,I,250,207,FALSE,FALSE,FALSE,FALSE
,,,,,,,,,
TVr9ZmYbQGfDRUnsAb_QRDQD-g_yMtiS1-Kt_RZGXqfNOL8,SorryBratzLove,66,I,195,171,FALSE,FALSE,TRUE,FALSE
,,,,,,,,,
OAaS7L8akC__zC5Gh0vIkH0IYQFBpcJAf8d8hXFJa93E5KE,Korvmannen,1,I,400,391,FALSE,FALSE,TRUE,FALSE
,,,,,,,,,
KUZDbA7hYClYD-LdQBR-0NhJpPwAKvf8plP2qBr62xyINqVV,SloppyWalrusX,177,I,79,61,FALSE,FALSE,FALSE,FALSE
,,,,,,,,,
bOg0rnenEUJ8arI0RJtqfHuqDhVoIrVG9WXHmgnA-Yv8gtw,Viola d amore,76,I,96,86,FALSE,FALSE,FALSE,FALSE
,,,,,,,,,
lUVIT34AKGMnaajd6Awmqf2z1hBSxjclBw-gBukqZr8Vkmg,BioChipmunk,124,I,66,54,FALSE,FALSE,FALSE,FALSE
,,,,,,,,,
CVxJM-tAKzK8qx7nAD77qGj9Qxd88vkZrtThCyBgsMYGLaY,Shinsο,229,I,39,22,FALSE,FALSE,FALSE,FALSE
,,,,,,,,,
2XBwzeQHqSRIbkbEZlwQp8bi40cjMLehZJLciHbQJ-rJabk,Rayezor,1,I,157,156,FALSE,FALSE,TRUE,FALSE
,,,,,,,,,
0qaNax0dQ8aKiX8EkJAUC5TNHS41gNIzrZ5D9ki2PdWz7WQ,I cânt pause mom,148,I,142,127,FALSE,FALSE,FALSE,TRUE
,,,,,,,,,
oJSdxn-2PgExycB2k1dmV_XVmaMgPIVozz8WXsJu0bUZ-En5BfQvhXLLTw,feeding enjoyer,52,I,37,28,FALSE,FALSE,TRUE,FALSE
,,,,,,,,,
DKRJw02q8OMqlMj4es_qtrTktg4vmNacXKJmfha2opuvKD8,dL smooth,41,I,150,152,FALSE,FALSE,FALSE,FALSE
,,,,,,,,,
#NAME?,Stille Berg,53,I,122,104,FALSE,FALSE,FALSE,FALSE
,,,,,,,,,
6pWeim_lImXaW2Azq7yPTWnUBR3Hm4UbEolrsf3Hl6uT33I,AxR Faiboou,197,I,131,115,FALSE,FALSE,TRUE,FALSE
,,,,,,,,,
xkN9XTDfor7ZIvXhrNEGFPl50Hfpw6pkpPXANjkU8zcbkYioznLPgHKqNQ,TERR0RC0RE,0,I,45,30,FALSE,FALSE,TRUE,FALSE
,,,,,,,,,
HHcmKv6lddsWJJVVa7-I1Lp4QUQpZ4P829FX0HU4QV9ATvmk,GarpSOLOKILL,45,I,122,111,TRUE,FALSE,FALSE,FALSE
,,,,,,,,,
wVeS-yP-9knn-Qf4zMAJ2ovSHYpmYY3tCQdy_wsNyVE5J3o,LJayKay,129,I,117,81,FALSE,FALSE,FALSE,TRUE
,,,,,,,,,
rnP2tF3wey4sVABlEVvmaE2Vs5_ekX7xJhPhXd9-Ae664II,Śhadows and Dúst,204,I,199,189,FALSE,FALSE,FALSE,TRUE
,,,,,,,,,
0lvnUDhSEZbA-IG1uum5t4a8fkV8Tyh0f5xrAE9PApW5hws,MeS Soundmaker,16,I,86,61,FALSE,FALSE,TRUE,FALSE
,,,,,,,,,
7REe0UpVLtRWgmTNRlZMjonwsn46f4-fbfBJxgdCtae3ibQx,NΑTA,44,I,30,24,FALSE,FALSE,FALSE,FALSE
,,,,,,,,,
C2zEqWBPKgo-77diqWXUZ7YBZo_GG7jHZJc4lutlYtLEwNp4,Shere Khanv2,174,I,143,122,FALSE,FALSE,TRUE,FALSE
,,,,,,,,,
S5R1cmaXv7sz0as2GaR9jC6NBqrvAF1P_qUegz3Ck_PxXYlX,Alísonan,249,I,75,40,FALSE,FALSE,FALSE,FALSE
,,,,,,,,,
tK4AmdlFeesepiE4NiLP-9tD82vWL-BXoXCFUKUPrPooTIE,JeBaiseLaWAN v2,15,I,78,51,FALSE,FALSE,TRUE,FALSE
,,,,,,,,,
mmPS4-6eotrphTtf6Aj3gU5glid7wjLtHau9gLwBDTSFvo4,Shinbu,158,I,165,155,TRUE,FALSE,FALSE,FALSE
,,,,,,,,,
rXmjlMGSftKxmy5IZwXfUZe6eeVzg7bHsXNPu4qaq2XrkYNk,Bögu,259,I,320,312,FALSE,FALSE,TRUE,FALSE
,,,,,,,,,
QsIC8hq4uxyXhL63cRPm3LyV49ylSdPEMlY69km_rdZ37j1h,D E Λ T H R O W,76,I,99,74,FALSE,FALSE,FALSE,TRUE
,,,,,,,,,
_uyC2Jr6WUzz64wWn_xGG6Kdhit-mNvOU8yuQ1w7aF6XEp4,Nice guy dom,123,I,32,21,FALSE,FALSE,FALSE,FALSE
,,,,,,,,,
PnTkxOgN6AptD1OJ72FWEVdrb7JacXk3KVmzkgnpLkOAJ5c,Filip321PL,1,I,77,68,FALSE,FALSE,TRUE,TRUE
,,,,,,,,,
egFTPwv7W5dQj1SKciMIqruEkinf0S6BvMEL4Ka1CjYWzQk,Flejne,110,I,126,112,FALSE,FALSE,FALSE,FALSE
,,,,,,,,,
jb14ZpCuOQISOne4MR3FvUWcnbzP_5n26w6eDO_VlhOtP90,TLS Renewal,5,I,92,74,FALSE,FALSE,TRUE,FALSE
,,,,,,,,,
NP9spuWzcQZlT0M_BBLI-BTX0m_JF4Yig2Xqw9ajaEGKMGU,Astro Tempo,1,I,97,87,FALSE,FALSE,TRUE,TRUE
,,,,,,,,,
BeWypZP6iqrWPOdERXqiC_mufDk-nCEALm8trRViSnoLRJk,Shenare,31,I,225,229,FALSE,FALSE,TRUE,TRUE
,,,,,,,,,
hzuz3w8xZkgjuor1yaDPAKTd3cGgUNP707MW2nEdRAuBHY9b,Carrot Mid,0,I,97,64,FALSE,FALSE,FALSE,FALSE
,,,,,,,,,
gdRlZaDWERVa9WHzeGnILArvcwy1z7KUa3aGZlIwFBgHdE0b,Shére khán,1,I,52,47,FALSE,FALSE,TRUE,FALSE
,,,,,,,,,
zXKCseAdgalXMt4clHLMHNiSbZSbjqf8y2ulH3MuC0BOHpZy,TølgTølg,114,I,112,99,TRUE,FALSE,FALSE,FALSE
,,,,,,,,,
rDEMrj06bS3v9bvyjRFFVzDJHkjyjh8gDIUjW9FKR-sy4RpoZHHqQdjNHg,natgggbv,155,I,97,56,FALSE,FALSE,FALSE,FALSE
,,,,,,,,,
8gFKNErdIhLreSx2NTSYokgSaInGrtwubwdXRrFSWanq88A,Siipimies99,23,I,76,79,FALSE,FALSE,TRUE,FALSE
,,,,,,,,,
ayaDt0D6cN9EMsVvfzPUwS7cidwEYb7-aDe7MwugSU6IVo4,Tankred,169,I,280,243,FALSE,FALSE,FALSE,FALSE
,,,,,,,,,
sYtQVH9Ru1-D1y_8tsHG-B4CQbLytvtT7Pn6c_l02NGLtgI,Ludman99,126,I,78,75,FALSE,FALSE,FALSE,FALSE
,,,,,,,,,
RAqgKDCG8Fist_XAkjltM1M6HwcC6w_aALbthOVrlu5KdS8,Billig hora,15,I,118,108,FALSE,FALSE,TRUE,FALSE
,,,,,,,,,
epK1r6-3nxibZ5KrvV_FVrkfYVrUjpBylmF1nqwWTbZv-SE,OwnBoss,104,I,57,51,FALSE,FALSE,FALSE,FALSE
,,,,,,,,,
CUDP8TnO4oGnj8aqRGiIJnFuAuV_QzVdm71lDFBIlHa-HXI,tax authority,251,I,178,165,FALSE,FALSE,TRUE,FALSE
,,,,,,,,,
h9yMMpt1lUq35yHUpcIuwwrlSgxbuUxTjLOD4IJglzC07o0,Atrocez,174,I,134,123,FALSE,FALSE,TRUE,FALSE
,,,,,,,,,
AZeod6M3A8EObDWQWeKssPwKPxDKJ6u8_6F9PmWWx2Ecnozz,JSkillz,0,I,173,177,FALSE,FALSE,TRUE,FALSE
,,,,,,,,,
SWHpRzrbzMHwW6KV2zuEgMC_pKXgGdTqPkFFH1gov2gieBpK,Mashirο Shiina,26,I,59,53,FALSE,FALSE,FALSE,FALSE
,,,,,,,,,
Ga7gG5WEQcEmqf_wjjIonFFMnRdeBRECgZM4VEmZAijxGTg,RantaRosvo,135,I,56,41,FALSE,FALSE,FALSE,TRUE
,,,,,,,,,
UPpm2X_JqLlE8qzMGVCeN9RBGvR_34RAa2EGFOKRSbCZhiQ9,aram hesabı,0,I,126,125,FALSE,FALSE,FALSE,FALSE
,,,,,,,,,
LysKnmq2zT_48UzxCKM19JV1B97p_zQXt6xZdhdQZBPYzlM,PD Antio,14,I,200,199,FALSE,FALSE,FALSE,FALSE
,,,,,,,,,
5jm4RriUNYyuvXLPJtRsZA5004wEkrETDfHI0bQC2OFJQyg,DynamicQ Only,0,I,50,43,FALSE,FALSE,FALSE,FALSE
,,,,,,,,,
bnD0kDtLA_iz3T7YL403laNXTPXW61r7X2h9ZsjG7NCd_jk,Scythę,195,I,292,279,FALSE,FALSE,TRUE,FALSE
,,,,,,,,,
